model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_lemmatize_remove_dots_remove_stop_words,0.34782608695652173,0.7264437689969605,0.100418410041841,0.5853658536585366,24.0,73.0,215.0,17.0,2024-05-13 16:11:25.543468

naive-bayes_remove_dots_lowercase_lemmatize_remove_stop_words,0.3443708609271523,0.6990881458966566,0.11304347826086956,0.6341463414634146,26.0,84.0,204.0,15.0,2024-05-13 16:11:25.540409

naive-bayes_remove_stop_words_remove_duplicates_lowercase_lemmatize_remove_dots,0.3283582089552239,0.7264437689969605,0.09205020920502092,0.5365853658536586,22.0,71.0,217.0,19.0,2024-05-13 16:11:25.936415

naive-bayes_remove_stop_words_remove_dots_lowercase,0.36,0.7082066869300911,0.11587982832618025,0.6585365853658537,27.0,82.0,206.0,14.0,2024-05-13 16:11:27.173951

naive-bayes_remove_dots_remove_duplicates_lowercase,0.32044198895027626,0.6261398176291794,0.1407766990291262,0.7073170731707317,29.0,111.0,177.0,12.0,2024-05-13 16:11:27.050463

naive-bayes_remove_dots_remove_duplicates_lemmatize,0.3076923076923077,0.6443768996960486,0.12264150943396226,0.6341463414634146,26.0,102.0,186.0,15.0,2024-05-13 16:11:27.346807

naive-bayes_remove_dots_lemmatize_lowercase_remove_duplicates,0.3128491620111732,0.6261398176291794,0.13592233009708737,0.6829268292682927,28.0,110.0,178.0,13.0,2024-05-13 16:11:27.658952

naive-bayes_remove_dots_lemmatize_remove_duplicates_remove_stop_words,0.3308270676691729,0.729483282674772,0.09166666666666666,0.5365853658536586,22.0,70.0,218.0,19.0,2024-05-13 16:11:27.791203

naive-bayes_remove_duplicates_lowercase_lemmatize_remove_stop_words,0.32727272727272727,0.662613981762918,0.12385321100917432,0.6585365853658537,27.0,97.0,191.0,14.0,2024-05-13 16:11:27.588324

naive-bayes_lowercase_remove_dots_remove_duplicates_lemmatize,0.3218390804597701,0.6413373860182371,0.13270142180094788,0.6829268292682927,28.0,105.0,183.0,13.0,2024-05-13 16:11:27.767075

naive-bayes_remove_duplicates_remove_dots_lowercase,0.32044198895027626,0.6261398176291794,0.1407766990291262,0.7073170731707317,29.0,111.0,177.0,12.0,2024-05-13 16:11:27.924819

naive-bayes_lowercase_lemmatize_remove_duplicates_remove_dots_remove_stop_words,0.35714285714285715,0.7264437689969605,0.10460251046025104,0.6097560975609756,25.0,74.0,214.0,16.0,2024-05-13 16:11:28.032936

naive-bayes_remove_duplicates_lemmatize_lowercase_remove_stop_words,0.32098765432098764,0.6656534954407295,0.1187214611872146,0.6341463414634146,26.0,95.0,193.0,15.0,2024-05-13 16:11:28.352957

naive-bayes_lowercase_lemmatize_remove_stop_words_remove_dots,0.32432432432432434,0.6960486322188449,0.10480349344978165,0.5853658536585366,24.0,83.0,205.0,17.0,2024-05-13 16:11:28.432686

naive-bayes_remove_duplicates_lowercase_remove_dots,0.32044198895027626,0.6261398176291794,0.1407766990291262,0.7073170731707317,29.0,111.0,177.0,12.0,2024-05-13 16:11:28.210536

naive-bayes_remove_dots_remove_duplicates_lemmatize_remove_stop_words,0.34108527131782945,0.7416413373860182,0.09016393442622951,0.5365853658536586,22.0,66.0,222.0,19.0,2024-05-13 16:11:28.484443

naive-bayes_remove_dots_remove_stop_words_remove_duplicates_lowercase_lemmatize,0.3511450381679389,0.7416413373860182,0.0942622950819672,0.5609756097560976,23.0,67.0,221.0,18.0,2024-05-13 16:11:28.600306

naive-bayes_remove_duplicates_lemmatize_lowercase_remove_dots,0.34146341463414637,0.6717325227963525,0.12669683257918551,0.6829268292682927,28.0,95.0,193.0,13.0,2024-05-13 16:11:28.595304

naive-bayes_lemmatize_remove_dots_remove_stop_words_lowercase,0.35036496350364965,0.729483282674772,0.1,0.5853658536585366,24.0,72.0,216.0,17.0,2024-05-13 16:11:28.785029

naive-bayes_remove_dots_lemmatize_remove_duplicates_lowercase,0.3128491620111732,0.6261398176291794,0.13592233009708737,0.6829268292682927,28.0,110.0,178.0,13.0,2024-05-13 16:11:28.732567

naive-bayes_remove_dots_remove_stop_words_lemmatize_lowercase_remove_duplicates,0.3225806451612903,0.7446808510638298,0.08163265306122448,0.4878048780487805,20.0,63.0,225.0,21.0,2024-05-13 16:11:28.639036

naive-bayes_lowercase_remove_duplicates_remove_stop_words_remove_dots,0.34532374100719426,0.723404255319149,0.10084033613445378,0.5853658536585366,24.0,74.0,214.0,17.0,2024-05-13 16:11:28.818441

naive-bayes_lemmatize_lowercase_remove_duplicates_remove_stop_words_remove_dots,0.3609022556390977,0.7416413373860182,0.09836065573770492,0.5853658536585366,24.0,68.0,220.0,17.0,2024-05-13 16:11:29.063495

naive-bayes_lemmatize_remove_dots_remove_stop_words_remove_duplicates,0.33587786259541985,0.7355623100303952,0.09090909090909091,0.5365853658536586,22.0,68.0,220.0,19.0,2024-05-13 16:11:29.156869

naive-bayes_lemmatize_remove_duplicates_lowercase_remove_stop_words_remove_dots,0.36363636363636365,0.7446808510638298,0.09795918367346938,0.5853658536585366,24.0,67.0,221.0,17.0,2024-05-13 16:11:29.465668

naive-bayes_remove_duplicates_remove_dots_lowercase_remove_stop_words_lemmatize,0.35384615384615387,0.7446808510638298,0.09387755102040816,0.5609756097560976,23.0,66.0,222.0,18.0,2024-05-13 16:11:29.406385

naive-bayes_remove_duplicates_lowercase_remove_dots_remove_stop_words_lemmatize,0.35384615384615387,0.7446808510638298,0.09387755102040816,0.5609756097560976,23.0,66.0,222.0,18.0,2024-05-13 16:11:30.160747

naive-bayes_lowercase_lemmatize_remove_stop_words,0.3548387096774194,0.756838905775076,0.08835341365461848,0.5365853658536586,22.0,61.0,227.0,19.0,2024-05-13 16:11:30.157045

naive-bayes_remove_stop_words_remove_dots_lowercase_remove_duplicates_lemmatize,0.3484848484848485,0.7386018237082067,0.09465020576131687,0.5609756097560976,23.0,68.0,220.0,18.0,2024-05-13 16:11:30.039742

naive-bayes_lemmatize_remove_duplicates_remove_stop_words_lowercase,0.32926829268292684,0.6656534954407295,0.1232876712328767,0.6585365853658537,27.0,96.0,192.0,14.0,2024-05-13 16:11:30.571567

naive-bayes_remove_duplicates_lemmatize_lowercase_remove_dots_remove_stop_words,0.3582089552238806,0.7386018237082067,0.09876543209876543,0.5853658536585366,24.0,69.0,219.0,17.0,2024-05-13 16:11:30.759060

naive-bayes_remove_stop_words_lemmatize_lowercase_remove_dots,0.34285714285714286,0.7203647416413373,0.10126582278481013,0.5853658536585366,24.0,75.0,213.0,17.0,2024-05-13 16:11:30.658014

