model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
svm_lowercase_remove_stop_words_lemmatize_remove_dots_remove_duplicates,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:20.039309

svm_remove_duplicates_lemmatize_lowercase_remove_dots_remove_stop_words,0.5,0.9088145896656535,0.7894736842105263,0.36585365853658536,15.0,4.0,284.0,26.0,2024-05-13 21:38:20.020990

svm_lemmatize_remove_dots_remove_duplicates_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:20.123210

svm_lowercase_remove_duplicates_remove_dots_lemmatize_remove_stop_words,0.5,0.9088145896656535,0.7894736842105263,0.36585365853658536,15.0,4.0,284.0,26.0,2024-05-13 21:38:20.645409

svm_lemmatize_remove_stop_words_remove_dots_lowercase_remove_duplicates,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:20.554875

svm_remove_stop_words_remove_duplicates_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:21.331644

svm_remove_dots_lowercase_remove_duplicates_lemmatize_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:21.214987

svm_remove_duplicates_remove_stop_words_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:21.207659

svm_remove_stop_words_remove_duplicates_lemmatize_lowercase,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:38:21.400003

svm_remove_duplicates_lemmatize_remove_stop_words_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:21.521556

svm_remove_stop_words_remove_dots_remove_duplicates_lowercase_lemmatize,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:38:21.464552

svm_lowercase_remove_duplicates_remove_stop_words_remove_dots_lemmatize,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:21.825434

svm_remove_stop_words_lemmatize_remove_dots_remove_duplicates_lowercase,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:21.642471

svm_remove_duplicates_lowercase_remove_stop_words_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:22.001013

svm_lowercase_remove_stop_words_lemmatize_remove_duplicates_remove_dots,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:22.082493

svm_remove_duplicates_remove_stop_words_lowercase_lemmatize,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:38:22.391792

svm_remove_dots_remove_stop_words_lemmatize_lowercase_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:22.463974

svm_remove_stop_words_remove_dots_lowercase_lemmatize_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:22.578831

